code,name,url
Medietekster: teori og analyse,MEVI103,https://www.uib.no/emne/MEVI103
Mediebruk: Teori og metode,MEVI102,https://www.uib.no/emne/MEVI102
Vitenskapeleg metode og delinga av erfaring,METMAU660,https://www.uib.no/emne/METMAU660
Samfunnsvitskapleg metode,MET102,https://www.uib.no/emne/MET102
Examen facultatum - Medieproduksjon og akademisk skriving,MEPRO100,https://www.uib.no/emne/MEPRO100
Midtveisevaluering ph.d. K2,MEK2900,https://www.uib.no/emne/MEK2900
Midtveisevaluering ph.d. K1,MEK1900,https://www.uib.no/emne/MEK1900
Midtveisevaluering ph.d. IKO,MEIKO900,https://www.uib.no/emne/MEIKO900
Midtveisevaluering ph.d. IGS,MEIGS900,https://www.uib.no/emne/MEIGS900
Midtveisevaluering ph.d. IBM,MEIBM900,https://www.uib.no/emne/MEIBM900
Livshistorieforsking og kvalitative intervju med fokus på Francine Muel-Dreyfus si metodologiske tilnærming,MEDSYKVIT2,https://www.uib.no/emne/MEDSYKVIT2
Livshistorieforsking og kvalitative intervju med fokus på Pierre Bourdieu si metodologiske tilnærming,MEDSYKVIT,https://www.uib.no/emne/MEDSYKVIT
Medisinsk Statistikk med Stata,MEDSTATA,https://www.uib.no/emne/MEDSTATA
Analyse av longitudinelle data med Stata,MEDSTAT3,https://www.uib.no/emne/MEDSTAT3
Regresjonsmodellar i medisinsk forsking,MEDSTA2,https://www.uib.no/emne/MEDSTA2
Medisinsk statistikk,MEDSTA,https://www.uib.no/emne/MEDSTA
Etikk og prioriteringar i global helse,MEDPRI,https://www.uib.no/emne/MEDPRI
Særoppgåve,MEDOVERGSÆR,https://www.uib.no/emne/MEDOVERGS%C3%86R
Overgangsemne mellom st.plan 2005 og plan 2015,MEDOVERG4.ÅR,https://www.uib.no/emne/MEDOVERG4.%C3%85R
Hovedoppgåve,MEDOPPG,https://www.uib.no/emne/MEDOPPG
Andre semester medisin- og odontologistudiet,MEDOD2,https://www.uib.no/emne/MEDOD2
Første semester medisin- og odontologistudiet,MEDOD1,https://www.uib.no/emne/MEDOD1
Grunnkurs i medisinsk og helsefagleg forsking,MEDMET1,https://www.uib.no/emne/MEDMET1
Kvalitative forskningsmetoder - fordjuping i analysemetoder og tradisjonar,MEDKVFORSK2,https://www.uib.no/emne/MEDKVFORSK2
Kvalitative metoder i allmennmedisinsk forsking,MEDKVAL1,https://www.uib.no/emne/MEDKVAL1
Indremedisin blokk 4,MEDIND4-B,https://www.uib.no/emne/MEDIND4-B
Kirurgi blokk 4,MEDKIR4,https://www.uib.no/emne/MEDKIR4
Indremedisin blokk 4,MEDIND4-A,https://www.uib.no/emne/MEDIND4-A
Grunnlagsproblemer i samfunnsmedisin og helsevitenskapleg forskning essay,MEDGRSAMESSA,https://www.uib.no/emne/MEDGRSAMESSA
Allmennmedisinsk forskningsformidling,MEDFORM,https://www.uib.no/emne/MEDFORM
Forskning skriv,MEDFLSKRIV,https://www.uib.no/emne/MEDFLSKRIV
Forskarlina: Forskingsoppgåve,MEDFLOPP,https://www.uib.no/emne/MEDFLOPP
Forskning heltid,MEDFLHEL,https://www.uib.no/emne/MEDFLHEL
Forskning heltid 2,MEDFLDEL2,https://www.uib.no/emne/MEDFLDEL2
Forskning heltid 1,MEDFLDEL1,https://www.uib.no/emne/MEDFLDEL1
Epidemiologiske prinsipp og metodar,MEDEPIDEM-A,https://www.uib.no/emne/MEDEPIDEM-A
Epidemiologi,MEDEPI,https://www.uib.no/emne/MEDEPI
Innføring i medisinsk- og helsefaglig didaktikk,MEDDID601,https://www.uib.no/emne/MEDDID601
Niande semester medisinstudiet,MED9,https://www.uib.no/emne/MED9
Åttande semester medisinstudiet,MED8,https://www.uib.no/emne/MED8
Sjuande semester medisinstudiet øye,MED7-ØYE,https://www.uib.no/emne/MED7-%C3%98YE
Sjuande semester medisinstudiet øre/nese/hals,MED7-ØNH,https://www.uib.no/emne/MED7-%C3%98NH
Sjuande semester medisinstudiet nevrologi/nevrokirurgi,MED7-NEV,https://www.uib.no/emne/MED7-NEV
Sjuande semester medisinstudiet psykiatri,MED7-PSY,https://www.uib.no/emne/MED7-PSY
"Øre-nese-hals, øye og nevrologi",MED7-INT,https://www.uib.no/emne/MED7-INT
Sjuande semester medisinstudiet,MED7,https://www.uib.no/emne/MED7
Sjette semester medisinstudiet,MED6,https://www.uib.no/emne/MED6
Fjerde semester medisinstudiet,MED4,https://www.uib.no/emne/MED4
Tredje semester medisinstudiet,MED3,https://www.uib.no/emne/MED3
Andre semester medisinstudiet,MED2,https://www.uib.no/emne/MED2
Tolvte semester medisinstudiet,MED12,https://www.uib.no/emne/MED12
Ellevte semester medisinstudiet,MED11,https://www.uib.no/emne/MED11
Tiande semester medisinstudiet,MED10-1,https://www.uib.no/emne/MED10-1
Tiande semester medisinstudiet,MED10,https://www.uib.no/emne/MED10
Introduksjon til innovasjon og entreprenørskap i Media City Bergen,MCB201,https://www.uib.no/emne/MCB201
Maritime Bergen Law Summer Programme,MBLSP-1,https://www.uib.no/emne/MBLSP-1
"Master visuell kommunikasjon, 3. semester",MAV 3,https://www.uib.no/emne/MAV%203
"Master visuell kommunikasjon, 4. semester",MAV 4,https://www.uib.no/emne/MAV%204
"Master visuell kommunikasjon, 2. semester",MAV 2,https://www.uib.no/emne/MAV%202
"Master visuell kommunikasjon, 1. semester",MAV 1,https://www.uib.no/emne/MAV%201
Matematikksirkelen,MATSIRK,https://www.uib.no/emne/MATSIRK
"Bevis, argumentasjon og problemløysing i matematikkundervisninga",MATDID240-P,https://www.uib.no/emne/MATDID240-P
"Representasjonar, generalisering og abstraksjon i matematikkundervisninga",MATDID230-P,https://www.uib.no/emne/MATDID230-P
Matematikkdidaktikk 2,MATDID221-P,https://www.uib.no/emne/MATDID221-P
Matematikkdidaktikk 2,MATDID220-P,https://www.uib.no/emne/MATDID220-P
Matematikkdidaktikk 1,MATDID210-P,https://www.uib.no/emne/MATDID210-P
Matematikkdidaktikk 2,MATDID220,https://www.uib.no/emne/MATDID220
Matematikkdidaktikk 1,MATDID210,https://www.uib.no/emne/MATDID210
Masteroppgåve i matematikkdidatikk,MAT699,https://www.uib.no/emne/MAT699
Masterseminar i matematikkdidaktikk,MAT690,https://www.uib.no/emne/MAT690
Masteroppgåve i matematikkdidatikk,MAT650,https://www.uib.no/emne/MAT650
Didaktisk modellering,MAT647,https://www.uib.no/emne/MAT647
Algebra,MAT644,https://www.uib.no/emne/MAT644
Matematikkens historie - matematikken i nyare tid,MAT643,https://www.uib.no/emne/MAT643
Matematikkens historie - matematikken i oldtida,MAT642,https://www.uib.no/emne/MAT642
Diskret matematikk,MAT641,https://www.uib.no/emne/MAT641
Algoritmisk tenking og programmering i matematikkfaget,MAT625,https://www.uib.no/emne/MAT625
GeoGebra for lærarar i vidaregåande skule,MAT622,https://www.uib.no/emne/MAT622
GeoGebra for lærarar i ungdomsskulen,MAT621,https://www.uib.no/emne/MAT621
Matematikk i nyare tid og utvalde emne med digitale hjelpemiddel,MAT612,https://www.uib.no/emne/MAT612
"Matematikk for lærarar på 8-13.trinn, nivå 1 - del B",MAT602,https://www.uib.no/emne/MAT602
Masteroppgåve i matematikk,MAT399K,https://www.uib.no/emne/MAT399K
Masteroppgåve i matematikk,MAT399,https://www.uib.no/emne/MAT399
Bevaringsmetodar for elliptiske differensiallikningar,MAT362,https://www.uib.no/emne/MAT362
Bevaringsmetodar for hyperbolske differensiallikningar,MAT361,https://www.uib.no/emne/MAT361
Endeleg-element-metoden og områdedekomponering,MAT360,https://www.uib.no/emne/MAT360
Kohomologi,MAT344,https://www.uib.no/emne/MAT344
Utvalde emner i  topologi,MAT343,https://www.uib.no/emne/MAT343
Differensialgeometri,MAT342,https://www.uib.no/emne/MAT342
Utvalde emne i analyse,MAT331,https://www.uib.no/emne/MAT331
Utvalde emne i anvent og utrekningsorientert matematikk,MAT330,https://www.uib.no/emne/MAT330
Algebraiske strukturar,MAT325,https://www.uib.no/emne/MAT325
Representasjonsteori,MAT323,https://www.uib.no/emne/MAT323
Algebraisk geometri II,MAT322,https://www.uib.no/emne/MAT322
Innføring i knipper og skjemata,MAT320,https://www.uib.no/emne/MAT320
Generell funksjonalanalyse,MAT311,https://www.uib.no/emne/MAT311
Prosjektarbeid i matematikk,MAT292,https://www.uib.no/emne/MAT292
Laboratoriekurs i reknevitskap,MAT264,https://www.uib.no/emne/MAT264
Bildebehandling,MAT262,https://www.uib.no/emne/MAT262
Numerisk lineær algebra,MAT261,https://www.uib.no/emne/MAT261
Numerisk løysing av differensiallikningar,MAT260,https://www.uib.no/emne/MAT260
Praktisk reservoarsimulering,MAT257,https://www.uib.no/emne/MAT257
Reservoarsimulering,MAT255,https://www.uib.no/emne/MAT255
Strøyming i porøse media,MAT254,https://www.uib.no/emne/MAT254
Fluidmekanikk,MAT253,https://www.uib.no/emne/MAT253
Kontinuumsmekanikk,MAT252,https://www.uib.no/emne/MAT252
Klassisk og utrekningsorientert mekanikk,MAT251,https://www.uib.no/emne/MAT251
Algebraisk topologi,MAT244,https://www.uib.no/emne/MAT244
Mangfaldigheiter,MAT243,https://www.uib.no/emne/MAT243
Topologi,MAT242,https://www.uib.no/emne/MAT242
Fourieranalyse,MAT236,https://www.uib.no/emne/MAT236
Vektor- og tensoranalyse,MAT235,https://www.uib.no/emne/MAT235
Partielle differensiallikningar,MAT234,https://www.uib.no/emne/MAT234
Funksjonalanalyse,MAT232,https://www.uib.no/emne/MAT232
Ikke-lineære differensiallikningar,MAT230,https://www.uib.no/emne/MAT230
Algebraisk geometri I,MAT229,https://www.uib.no/emne/MAT229
Kombinatorikk,MAT227,https://www.uib.no/emne/MAT227
Talteori,MAT225,https://www.uib.no/emne/MAT225
Kommutativ algebra,MAT224,https://www.uib.no/emne/MAT224
Diskret matematikk,MAT221,https://www.uib.no/emne/MAT221
Algebra,MAT220,https://www.uib.no/emne/MAT220
Mål- og integralteori,MAT215,https://www.uib.no/emne/MAT215
Kompleks analyse,MAT214,https://www.uib.no/emne/MAT214
Komplekse funksjonar,MAT213,https://www.uib.no/emne/MAT213
Funksjonar av fleire variable,MAT212,https://www.uib.no/emne/MAT212
Reell analyse,MAT211,https://www.uib.no/emne/MAT211
Innføring i numeriske metoder,MAT160,https://www.uib.no/emne/MAT160
Differensiallikningar,MAT131,https://www.uib.no/emne/MAT131
Lineær algebra,MAT121,https://www.uib.no/emne/MAT121
Grunnkurs i matematikk II,MAT112,https://www.uib.no/emne/MAT112
Grunnkurs i matematikk I,MAT111,https://www.uib.no/emne/MAT111
Brukarkurs i matematikk II,MAT102,https://www.uib.no/emne/MAT102
Brukarkurs i matematikk I,MAT101,https://www.uib.no/emne/MAT101
"Master møbel- og romdesign/interiørarkitektur, 4. semester",MAR 4,https://www.uib.no/emne/MAR%204
"Master møbel- og romdesign/interiørarkitektur, 3. semester",MAR 3,https://www.uib.no/emne/MAR%203
"Master møbel- og romdesign/interiørarkitektur, 2. semester",MAR 2,https://www.uib.no/emne/MAR%202
"Master møbel- og romdesign/interiørarkitektur, 1. semester",MAR 1,https://www.uib.no/emne/MAR%201
Masteroppgåve i psykologi,MAPSYK360,https://www.uib.no/emne/MAPSYK360
Masteroppgåve i arbeids- og organisasjonspsykologi,MAPSYK345,https://www.uib.no/emne/MAPSYK345
Masteroppgåve i psykologi,MAPSYK330,https://www.uib.no/emne/MAPSYK330
Praktisk utviklingsarbeid og rollen som intern og ekstern utviklingsagent: studentfirma,MAPSYK323,https://www.uib.no/emne/MAPSYK323
Team- og arbeidsmiljøutvikling,MAPSYK322,https://www.uib.no/emne/MAPSYK322
Organisasjons- og leiarutvikling,MAPSYK321,https://www.uib.no/emne/MAPSYK321
Kognitiv nevrovitskap,MAPSYK319INT,https://www.uib.no/emne/MAPSYK319INT
Behavioral Neuroscience 1: Biological Psychology,MAPSYK319A,https://www.uib.no/emne/MAPSYK319A
"Forskingsperspektiv innanfor sosial- og kognitiv psykologi: Kultur, berekraft og turistopplevinga",MAPSYK304,https://www.uib.no/emne/MAPSYK304
Anvendt sosial og kognitiv psykologi: Menneskelege faktorar i kritiske situasjonar og kulturelt mangfald i samf. og arb.,MAPSYK303,https://www.uib.no/emne/MAPSYK303
Forskingsmetodar,MAPSYK302,https://www.uib.no/emne/MAPSYK302
Perspektiv i psykologisk vitskap,MAPSYK301,https://www.uib.no/emne/MAPSYK301
"Vidareutdanning i ultralyd av muskelskjelettsystemet, Modul 2",MANTULT665,https://www.uib.no/emne/MANTULT665
"Vidareutdanning i ultralyd av muskelskjelettsystemet, Modul 1",MANTULT664,https://www.uib.no/emne/MANTULT664
Masteroppgåve i manuellterapi,MANT395,https://www.uib.no/emne/MANT395
Forskningsmetode og etikk,MANT320,https://www.uib.no/emne/MANT320
Manuellterapi 2,MANT312A,https://www.uib.no/emne/MANT312A
Manuellterapi 1,MANT311B,https://www.uib.no/emne/MANT311B
"Manuellterapi (MFMT) : Modul A1, del 1 (dugleiksopplæring - manuell terapi, klinisk dugleik)",MANT311A,https://www.uib.no/emne/MANT311A
Medisinske basalfag,MANT308,https://www.uib.no/emne/MANT308
Biomekanikk,MANT307,https://www.uib.no/emne/MANT307
Helse og kommunikasjon,MANT306B,https://www.uib.no/emne/MANT306B
Trygdemedisin for primærkontakter,MANT306A,https://www.uib.no/emne/MANT306A
Manuellterapi (MFMT)- Modul D i teoretiske støttefag,MANT306,https://www.uib.no/emne/MANT306
Differensialdiagnostikk og laboratoriesvar,MANT305B,https://www.uib.no/emne/MANT305B
Treningslære og rørsle,MANT304B,https://www.uib.no/emne/MANT304B
Rørslevitskap og treningslære,MANT304A,https://www.uib.no/emne/MANT304A
Radiologi,MANT303A,https://www.uib.no/emne/MANT303A
Patologi,MANT305A,https://www.uib.no/emne/MANT305A
Anatomi,MANT302A,https://www.uib.no/emne/MANT302A
Smerte som fenomen,MANT301B,https://www.uib.no/emne/MANT301B
Smertefysiologi,MANT301A,https://www.uib.no/emne/MANT301A
Fordjuping i manusutvikling for seriar,MAN302,https://www.uib.no/emne/MAN302
Introduksjon til manusutvikling for seriar,MAN301,https://www.uib.no/emne/MAN301
Master kunst 4. semester,MAKU 4,https://www.uib.no/emne/MAKU%204
Master kunst 3. semester,MAKU 3,https://www.uib.no/emne/MAKU%203
Utplassering og masteroppgåve,MAN350,https://www.uib.no/emne/MAN350
Master kunst 2. semester,MAKU 2,https://www.uib.no/emne/MAKU%202
Master kunst 1. semester,MAKU 1,https://www.uib.no/emne/MAKU%201
Masteroppgåve i barnevern,MABARN351,https://www.uib.no/emne/MABARN351
Childhood and Parenting in Diverse Contexts,MABARN316,https://www.uib.no/emne/MABARN316
Barnet som aktør,MABARN315,https://www.uib.no/emne/MABARN315
"Omsorgsutøving, barn si utvikling og avgjersler i barnevernet",MABARN314,https://www.uib.no/emne/MABARN314
"Tiltak i barnevernet, implementering og evaluering",MABARN312,https://www.uib.no/emne/MABARN312
Masteroppgåve i matematikk,MAB399K,https://www.uib.no/emne/MAB399K
Masteroppgåve i anvend og utrekningsorientert matematikk,MAB399,https://www.uib.no/emne/MAB399
Masteroppgåve i logopedi,LOGO345,https://www.uib.no/emne/LOGO345
Praksis i logopedi,LOGO335,https://www.uib.no/emne/LOGO335
Fordjupingspraksis,LOGO334,https://www.uib.no/emne/LOGO334
Observasjonspraksis,LOGO332,https://www.uib.no/emne/LOGO332
Profesjonskunnskap,LOGO326,https://www.uib.no/emne/LOGO326
Fordjupningsemne,LOGO325,https://www.uib.no/emne/LOGO325
Fordjuping i logopedi 3,LOGO323,https://www.uib.no/emne/LOGO323
Fordjuping i logopedi 2,LOGO322,https://www.uib.no/emne/LOGO322
Fordjuping i logopedi,LOGO321,https://www.uib.no/emne/LOGO321
Logopediske særemne,LOGO320,https://www.uib.no/emne/LOGO320
Forskingsmetode og forskningsetikk,LOGO319,https://www.uib.no/emne/LOGO319
Statistikkinnføring for logopedar,LOGO318,https://www.uib.no/emne/LOGO318
Innføring i logopedi,LOGO310,https://www.uib.no/emne/LOGO310
Deduksjon og metalogikk,LOG311,https://www.uib.no/emne/LOG311
Deduksjon og metalogikk,LOG111,https://www.uib.no/emne/LOG111
Introduksjon til formallogikk,LOG110,https://www.uib.no/emne/LOG110
Lingvistikk mastergradsoppgåve,LING350,https://www.uib.no/emne/LING350
Litteraturteori,LITTIF200,https://www.uib.no/emne/LITTIF200
Introduksjon til filosofisk logikk,LOG112,https://www.uib.no/emne/LOG112
Vitskapsfilosofi for lingvistikk,LING312,https://www.uib.no/emne/LING312
Vitskapsteori og metode for språklege mastergrader,LINGMET,https://www.uib.no/emne/LINGMET
Metode for språklege mastergrader,LING311,https://www.uib.no/emne/LING311
Datalingvistiske modellar og bruksområde,LING310,https://www.uib.no/emne/LING310
Eksperimentell psykolingvistikk,LING306,https://www.uib.no/emne/LING306
"Språkvariasjon i tid, rom og samfunn med bacheloroppgåve",LING251,https://www.uib.no/emne/LING251
Morfologi,LING125,https://www.uib.no/emne/LING125
Språk og data,LING123,https://www.uib.no/emne/LING123
Språk og kognisjon,LING122,https://www.uib.no/emne/LING122
Fonologi,LING121,https://www.uib.no/emne/LING121
Lingvistikk: Moderne grammatisk og semantisk teori,LING305,https://www.uib.no/emne/LING305
Syntaks,LING111,https://www.uib.no/emne/LING111
Latin: Teori og metode med prosjektførebuing,LAT308,https://www.uib.no/emne/LAT308
Latin: Særpensum (masternivå),LAT307,https://www.uib.no/emne/LAT307
Latin valemne (masternivå),LAT303,https://www.uib.no/emne/LAT303
Semantikk,LING116,https://www.uib.no/emne/LING116
Latin mastergradsoppgåve,LAT350,https://www.uib.no/emne/LAT350
Latin tekstpensum I,LAT301,https://www.uib.no/emne/LAT301
Latin: Fordypningsstudium med bacheloroppgåve,LAT254,https://www.uib.no/emne/LAT254
Latinsk historieskriving med bacheloroppgåve,LAT251,https://www.uib.no/emne/LAT251
Latin: Stilskriving og romersk retorikk og filosofi,LAT203,https://www.uib.no/emne/LAT203
Middelalderlatin,LAT107,https://www.uib.no/emne/LAT107
"Latin: Romersk poesi, Horats og Vergil",LAT202,https://www.uib.no/emne/LAT202
"Latin: Romersk poesi, Catull og Ovid",LAT104,https://www.uib.no/emne/LAT104
Latinsk prosa og grammatikk II,LAT105,https://www.uib.no/emne/LAT105
Innføring i latin,LAT100,https://www.uib.no/emne/LAT100
Latin: Prosa og grammatikk I,LAT102,https://www.uib.no/emne/LAT102
"Kurs i forsøksdyrlære, spesialdel pattedyr",LAS302,https://www.uib.no/emne/LAS302
Kurs i forsøksdyrlære,LAS301,https://www.uib.no/emne/LAS301
"Kurs i forsøksdyrlære, spesialdel fisk",LAS303,https://www.uib.no/emne/LAS303
Andre praksisperiode,LAPRA102,https://www.uib.no/emne/LAPRA102
Første praksisperiode,LAPRA101,https://www.uib.no/emne/LAPRA101
"Litteratur, kjønn og kultur med bacheloroppgåve",KVIK253,https://www.uib.no/emne/KVIK253
Kjønn og seksualitet i ein global kontekst,KVIK206,https://www.uib.no/emne/KVIK206
"Litteratur, kultur, kjønn",KVIK223,https://www.uib.no/emne/KVIK223
"Likestilling, inkludering og mangfald",KVIK602,https://www.uib.no/emne/KVIK602
Innføring i kjønnsstudium med utvida arbeidskrav,KVIK110,https://www.uib.no/emne/KVIK110
"Litteratur, kjønn og kultur",KVIK203,https://www.uib.no/emne/KVIK203
Innføring i kjønnsstudier,KVIK100,https://www.uib.no/emne/KVIK100
Likestilling og mangfald,KVIK102,https://www.uib.no/emne/KVIK102
Kjønn i det moderne,KVIK101,https://www.uib.no/emne/KVIK101
Avsluttande kasuseksamen ved Kvalifiseringsprogrammet for tannlegar med utdanning utanfor EU/ EØS-området,KVALI-PROG,https://www.uib.no/emne/KVALI-PROG
Mastergradsoppgåve i kulturvitskap,KUVI350,https://www.uib.no/emne/KUVI350
Frå innsamling til analyse,KUVI306,https://www.uib.no/emne/KUVI306
Kulturvitskap: Prosjektskildring,KUVI302,https://www.uib.no/emne/KUVI302
Kulturvitskap: Kvalitativ metode og forskingsetikk,KUVI304,https://www.uib.no/emne/KUVI304
Forsking i praksis,KUVI305,https://www.uib.no/emne/KUVI305
Kulturvitskapens kulturhistorie,KUVI303,https://www.uib.no/emne/KUVI303
Frå teori til metode,KUVI301,https://www.uib.no/emne/KUVI301
Bacheloroppgåve i kulturvitskap,KUVI250,https://www.uib.no/emne/KUVI250
"Kjønn, seksualitet, kultur",KUVI106,https://www.uib.no/emne/KUVI106
Forteljing og fortolking frå folkeeventyr til falske nyheiter,KUVI104,https://www.uib.no/emne/KUVI104
Museologi,KUVI108,https://www.uib.no/emne/KUVI108
Tinga og vi. Materialitet og meining,KUVI105,https://www.uib.no/emne/KUVI105
Mennesket i kulturen og kulturen i mennesket. Kulturvitskapelege syn på verda,KUVI101,https://www.uib.no/emne/KUVI101
Innføring i kulturvitskap,KUVI100,https://www.uib.no/emne/KUVI100
Migrasjon og mangfald,KUVI103,https://www.uib.no/emne/KUVI103
MA kuratorpraksis 3. semester,KURATOR 3,https://www.uib.no/emne/KURATOR%203
MA kuratorpraksis 4. semester,KURATOR 4,https://www.uib.no/emne/KURATOR%204
